team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,i_13,i_14,i_15,i_16,i_17,i_18,year,month,day,week,home,away,dbheader
두산,패,0,0,0,1,0,0,0,0,1,-1,-1,-1,2,6,0,3,-1,-1,-1,-1,-1,-1,2020,5,5,1,LG,두산,0
LG,승,0,1,2,0,0,0,0,5,-1,-1,-1,-1,8,10,0,6,-1,-1,-1,-1,-1,-1,2020,5,5,1,LG,두산,0
한화,승,0,1,0,0,0,0,2,0,0,-1,-1,-1,3,8,0,2,-1,-1,-1,-1,-1,-1,2020,5,5,1,SK,한화,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,1,-1,-1,-1,-1,-1,-1,2020,5,5,1,SK,한화,0
NC,승,0,0,0,2,0,2,0,0,0,-1,-1,-1,4,7,1,2,-1,-1,-1,-1,-1,-1,2020,5,5,1,삼성,NC,0
삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,6,-1,-1,-1,-1,-1,-1,2020,5,5,1,삼성,NC,0
롯데,승,0,0,0,0,1,0,3,3,0,-1,-1,-1,7,7,1,4,-1,-1,-1,-1,-1,-1,2020,5,5,1,KT,롯데,0
KT,패,0,1,0,0,0,1,0,0,0,-1,-1,-1,2,5,0,5,-1,-1,-1,-1,-1,-1,2020,5,5,1,KT,롯데,0
키움,승,0,1,3,0,4,0,0,3,0,-1,-1,-1,11,12,1,6,-1,-1,-1,-1,-1,-1,2020,5,5,1,KIA,키움,0
KIA,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,6,0,5,-1,-1,-1,-1,-1,-1,2020,5,5,1,KIA,키움,0
두산,승,0,0,5,0,0,0,0,0,0,-1,-1,-1,5,12,1,1,-1,-1,-1,-1,-1,-1,2020,5,6,2,LG,두산,0
LG,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,6,0,3,-1,-1,-1,-1,-1,-1,2020,5,6,2,LG,두산,0
한화,패,0,0,0,0,0,0,1,0,1,-1,-1,-1,2,5,2,4,-1,-1,-1,-1,-1,-1,2020,5,6,2,SK,한화,0
SK,승,2,0,2,0,0,1,0,0,-1,-1,-1,-1,5,9,0,3,-1,-1,-1,-1,-1,-1,2020,5,6,2,SK,한화,0
NC,승,0,3,1,0,0,0,0,0,0,-1,-1,-1,4,8,0,7,-1,-1,-1,-1,-1,-1,2020,5,6,2,삼성,NC,0
삼성,패,0,0,0,0,2,0,0,1,0,-1,-1,-1,3,5,1,2,-1,-1,-1,-1,-1,-1,2020,5,6,2,삼성,NC,0
롯데,승,1,0,5,0,0,0,0,1,2,-1,-1,-1,9,12,1,2,-1,-1,-1,-1,-1,-1,2020,5,6,2,KT,롯데,0
KT,패,0,0,0,0,0,1,2,1,0,-1,-1,-1,4,8,2,2,-1,-1,-1,-1,-1,-1,2020,5,6,2,KT,롯데,0
키움,승,0,0,1,0,0,0,0,2,0,-1,-1,-1,3,7,0,1,-1,-1,-1,-1,-1,-1,2020,5,6,2,KIA,키움,0
KIA,패,1,0,0,0,0,0,0,1,0,-1,-1,-1,2,9,1,1,-1,-1,-1,-1,-1,-1,2020,5,6,2,KIA,키움,0
두산,승,1,0,0,2,4,0,1,0,1,-1,-1,-1,9,14,0,1,-1,-1,-1,-1,-1,-1,2020,5,7,3,LG,두산,0
LG,패,0,1,0,2,0,0,0,0,0,-1,-1,-1,3,7,3,2,-1,-1,-1,-1,-1,-1,2020,5,7,3,LG,두산,0
한화,승,0,0,0,0,2,6,0,0,0,-1,-1,-1,8,13,0,5,-1,-1,-1,-1,-1,-1,2020,5,7,3,SK,한화,0
SK,패,0,0,1,0,1,0,0,2,0,-1,-1,-1,4,15,0,6,-1,-1,-1,-1,-1,-1,2020,5,7,3,SK,한화,0
NC,승,0,0,3,1,1,0,3,0,0,-1,-1,-1,8,9,0,7,-1,-1,-1,-1,-1,-1,2020,5,7,3,삼성,NC,0
삼성,패,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,5,1,6,-1,-1,-1,-1,-1,-1,2020,5,7,3,삼성,NC,0
롯데,승,0,1,0,0,0,0,3,1,2,-1,-1,-1,7,14,0,4,-1,-1,-1,-1,-1,-1,2020,5,7,3,KT,롯데,0
KT,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,7,2,2,-1,-1,-1,-1,-1,-1,2020,5,7,3,KT,롯데,0
키움,패,4,0,0,0,0,0,0,0,1,-1,-1,-1,5,9,0,3,-1,-1,-1,-1,-1,-1,2020,5,7,3,KIA,키움,0
KIA,승,2,0,0,0,0,0,1,5,-1,-1,-1,-1,8,16,0,5,-1,-1,-1,-1,-1,-1,2020,5,7,3,KIA,키움,0
KT,승,0,1,0,0,6,1,1,1,2,-1,-1,-1,12,22,0,3,-1,-1,-1,-1,-1,-1,2020,5,8,4,두산,KT,0
두산,패,1,1,0,0,0,0,0,1,0,-1,-1,-1,3,8,0,3,-1,-1,-1,-1,-1,-1,2020,5,8,4,두산,KT,0
SK,패,0,3,0,1,1,1,2,0,0,0,-1,-1,8,13,0,2,-1,-1,-1,-1,-1,-1,2020,5,8,4,롯데,SK,0
롯데,승,0,1,0,0,0,3,3,1,0,1,-1,-1,9,13,0,3,-1,-1,-1,-1,-1,-1,2020,5,8,4,롯데,SK,0
KIA,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,6,-1,-1,-1,-1,-1,-1,2020,5,8,4,삼성,KIA,0
삼성,승,1,1,0,1,1,0,1,0,-1,-1,-1,-1,5,6,0,7,-1,-1,-1,-1,-1,-1,2020,5,8,4,삼성,KIA,0
LG,패,1,0,0,0,0,3,0,1,0,-1,-1,-1,5,9,0,6,-1,-1,-1,-1,-1,-1,2020,5,8,4,NC,LG,0
NC,승,1,0,0,0,6,2,4,0,-1,-1,-1,-1,13,13,0,7,-1,-1,-1,-1,-1,-1,2020,5,8,4,NC,LG,0
한화,패,0,0,0,0,0,0,3,0,0,-1,-1,-1,3,6,1,2,-1,-1,-1,-1,-1,-1,2020,5,8,4,키움,한화,0
키움,승,0,0,2,0,1,0,2,0,-1,-1,-1,-1,5,10,0,4,-1,-1,-1,-1,-1,-1,2020,5,8,4,키움,한화,0
KIA,패,0,0,2,0,0,0,0,0,0,-1,-1,-1,2,7,1,6,-1,-1,-1,-1,-1,-1,2020,5,9,5,삼성,KIA,0
삼성,승,0,0,0,0,4,0,1,9,-1,-1,-1,-1,14,13,1,9,-1,-1,-1,-1,-1,-1,2020,5,9,5,삼성,KIA,0
한화,패,0,0,1,1,0,1,0,0,0,-1,-1,-1,3,10,1,2,-1,-1,-1,-1,-1,-1,2020,5,9,5,키움,한화,0
키움,승,0,0,0,0,1,3,1,0,-1,-1,-1,-1,5,4,0,8,-1,-1,-1,-1,-1,-1,2020,5,9,5,키움,한화,0
KT,패,0,3,0,0,0,1,2,3,2,1,0,-1,12,16,3,3,-1,-1,-1,-1,-1,-1,2020,5,10,6,두산,KT,0
두산,승,0,0,4,3,3,0,0,1,0,1,1,-1,13,18,0,6,-1,-1,-1,-1,-1,-1,2020,5,10,6,두산,KT,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,0,-1,-1,-1,-1,-1,-1,2020,5,10,6,롯데,SK,0
롯데,승,0,0,0,0,0,0,4,0,-1,-1,-1,-1,4,6,0,4,-1,-1,-1,-1,-1,-1,2020,5,10,6,롯데,SK,0
KIA,승,0,0,3,5,0,1,3,0,0,-1,-1,-1,12,15,0,6,-1,-1,-1,-1,-1,-1,2020,5,10,6,삼성,KIA,0
삼성,패,0,1,1,0,0,0,0,0,1,-1,-1,-1,3,6,3,3,-1,-1,-1,-1,-1,-1,2020,5,10,6,삼성,KIA,0
LG,승,0,1,0,0,2,0,0,7,0,-1,-1,-1,10,15,1,5,-1,-1,-1,-1,-1,-1,2020,5,10,6,NC,LG,0
NC,패,6,0,0,0,0,1,0,0,1,-1,-1,-1,8,12,0,4,-1,-1,-1,-1,-1,-1,2020,5,10,6,NC,LG,0
한화,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,12,1,1,-1,-1,-1,-1,-1,-1,2020,5,10,6,키움,한화,0
키움,승,0,0,0,0,1,0,5,0,-1,-1,-1,-1,6,8,0,3,-1,-1,-1,-1,-1,-1,2020,5,10,6,키움,한화,0
SK,패,0,2,0,1,0,1,0,0,1,-1,-1,-1,5,9,1,4,-1,-1,-1,-1,-1,-1,2020,5,12,1,LG,SK,0
LG,승,1,0,3,4,0,0,0,1,-1,-1,-1,-1,9,12,0,2,-1,-1,-1,-1,-1,-1,2020,5,12,1,LG,SK,0
두산,승,1,4,0,2,0,0,3,0,1,-1,-1,-1,11,20,0,3,-1,-1,-1,-1,-1,-1,2020,5,12,1,롯데,두산,0
롯데,패,0,0,2,0,2,1,0,0,1,-1,-1,-1,6,15,0,2,-1,-1,-1,-1,-1,-1,2020,5,12,1,롯데,두산,0
KT,패,3,0,1,0,0,1,1,0,0,0,-1,-1,6,14,0,3,-1,-1,-1,-1,-1,-1,2020,5,12,1,NC,KT,0
NC,승,2,1,0,0,0,0,0,1,2,1,-1,-1,7,12,1,2,-1,-1,-1,-1,-1,-1,2020,5,12,1,NC,KT,0
삼성,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,6,2,0,-1,-1,-1,-1,-1,-1,2020,5,12,1,키움,삼성,0
키움,승,0,1,0,0,0,1,1,0,-1,-1,-1,-1,3,7,2,4,-1,-1,-1,-1,-1,-1,2020,5,12,1,키움,삼성,0
KIA,승,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,4,2,3,-1,-1,-1,-1,-1,-1,2020,5,12,1,한화,KIA,0
한화,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,8,0,2,-1,-1,-1,-1,-1,-1,2020,5,12,1,한화,KIA,0
SK,패,0,0,0,1,0,0,1,0,0,-1,-1,-1,2,10,1,2,-1,-1,-1,-1,-1,-1,2020,5,13,2,LG,SK,0
LG,승,1,8,1,0,0,0,0,4,-1,-1,-1,-1,14,12,0,7,-1,-1,-1,-1,-1,-1,2020,5,13,2,LG,SK,0
두산,패,2,1,2,0,0,0,3,0,1,-1,-1,-1,9,9,2,7,-1,-1,-1,-1,-1,-1,2020,5,13,2,롯데,두산,0
롯데,승,2,0,0,0,3,2,0,2,1,-1,-1,-1,10,12,0,9,-1,-1,-1,-1,-1,-1,2020,5,13,2,롯데,두산,0
KT,패,0,0,0,0,0,0,1,1,1,1,-1,-1,4,8,1,2,-1,-1,-1,-1,-1,-1,2020,5,13,2,NC,KT,0
NC,승,0,0,0,0,0,1,0,2,0,2,-1,-1,5,11,1,5,-1,-1,-1,-1,-1,-1,2020,5,13,2,NC,KT,0
삼성,승,0,1,0,0,0,0,0,3,1,-1,-1,-1,5,5,1,0,-1,-1,-1,-1,-1,-1,2020,5,13,2,키움,삼성,0
키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,2,2,-1,-1,-1,-1,-1,-1,2020,5,13,2,키움,삼성,0
KIA,승,0,0,1,2,1,0,0,0,0,-1,-1,-1,4,8,1,7,-1,-1,-1,-1,-1,-1,2020,5,13,2,한화,KIA,0
한화,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,9,1,3,-1,-1,-1,-1,-1,-1,2020,5,13,2,한화,KIA,0
SK,패,0,1,0,1,0,0,0,0,0,-1,-1,-1,2,4,1,3,-1,-1,-1,-1,-1,-1,2020,5,14,3,LG,SK,0
LG,승,0,0,2,0,0,0,0,0,1,-1,-1,-1,3,11,0,3,-1,-1,-1,-1,-1,-1,2020,5,14,3,LG,SK,0
두산,승,0,2,0,0,1,0,3,1,0,-1,-1,-1,7,13,0,4,-1,-1,-1,-1,-1,-1,2020,5,14,3,롯데,두산,0
롯데,패,2,0,0,0,0,0,0,2,0,-1,-1,-1,4,9,1,3,-1,-1,-1,-1,-1,-1,2020,5,14,3,롯데,두산,0
KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,1,-1,-1,-1,-1,-1,-1,2020,5,14,3,NC,KT,0
NC,승,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,9,0,2,-1,-1,-1,-1,-1,-1,2020,5,14,3,NC,KT,0
삼성,승,2,2,0,0,0,0,3,0,1,-1,-1,-1,8,14,0,6,-1,-1,-1,-1,-1,-1,2020,5,14,3,키움,삼성,0
키움,패,0,1,3,0,0,0,0,0,1,-1,-1,-1,5,8,0,2,-1,-1,-1,-1,-1,-1,2020,5,14,3,키움,삼성,0
KIA,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,0,0,-1,-1,-1,-1,-1,-1,2020,5,14,3,한화,KIA,0
한화,승,4,0,0,0,0,0,0,0,-1,-1,-1,-1,4,8,0,2,-1,-1,-1,-1,-1,-1,2020,5,14,3,한화,KIA,0
NC,승,0,0,1,1,0,0,0,0,0,4,-1,-1,6,11,1,7,-1,-1,-1,-1,-1,-1,2020,5,15,4,SK,NC,0
SK,패,0,0,0,0,0,1,0,0,1,0,-1,-1,2,2,1,7,-1,-1,-1,-1,-1,-1,2020,5,15,4,SK,NC,0
삼성,패,1,0,0,3,1,0,0,0,1,-1,-1,-1,6,12,1,1,-1,-1,-1,-1,-1,-1,2020,5,15,4,KT,삼성,0
KT,승,1,1,0,1,2,1,8,0,-1,-1,-1,-1,14,16,1,3,-1,-1,-1,-1,-1,-1,2020,5,15,4,KT,삼성,0
두산,승,0,1,0,4,0,2,2,0,4,-1,-1,-1,13,18,5,4,-1,-1,-1,-1,-1,-1,2020,5,15,4,KIA,두산,0
KIA,패,1,0,0,0,1,0,0,2,0,-1,-1,-1,4,8,3,4,-1,-1,-1,-1,-1,-1,2020,5,15,4,KIA,두산,0
롯데,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,8,0,3,-1,-1,-1,-1,-1,-1,2020,5,15,4,한화,롯데,0
한화,승,0,0,0,0,2,0,0,0,-1,-1,-1,-1,2,8,0,3,-1,-1,-1,-1,-1,-1,2020,5,15,4,한화,롯데,0
롯데,승,0,1,0,0,1,0,0,1,2,-1,-1,-1,5,11,0,6,-1,-1,-1,-1,-1,-1,2020,5,16,5,한화,롯데,0
한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,10,1,1,-1,-1,-1,-1,-1,-1,2020,5,16,5,한화,롯데,0
키움,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,6,1,4,-1,-1,-1,-1,-1,-1,2020,5,16,5,LG,키움,1
LG,승,0,0,0,0,1,2,0,0,-1,-1,-1,-1,3,4,0,4,-1,-1,-1,-1,-1,-1,2020,5,16,5,LG,키움,1
NC,승,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,2020,5,16,5,SK,NC,0
SK,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,2,-1,-1,-1,-1,-1,-1,2020,5,16,5,SK,NC,0
삼성,패,0,0,0,0,3,0,0,1,0,-1,-1,-1,4,8,2,3,-1,-1,-1,-1,-1,-1,2020,5,16,5,KT,삼성,0
KT,승,4,2,1,0,2,0,1,0,-1,-1,-1,-1,10,16,1,6,-1,-1,-1,-1,-1,-1,2020,5,16,5,KT,삼성,0
두산,패,0,0,0,0,0,2,0,0,2,-1,-1,-1,4,9,0,3,-1,-1,-1,-1,-1,-1,2020,5,16,5,KIA,두산,0
KIA,승,4,0,1,3,0,2,0,3,-1,-1,-1,-1,13,16,0,5,-1,-1,-1,-1,-1,-1,2020,5,16,5,KIA,두산,0
키움,패,0,3,0,0,0,0,0,0,0,-1,-1,-1,3,9,0,5,-1,-1,-1,-1,-1,-1,2020,5,16,5,LG,키움,2
LG,승,0,0,2,0,0,0,0,3,-1,-1,-1,-1,5,10,0,5,-1,-1,-1,-1,-1,-1,2020,5,16,5,LG,키움,2
키움,승,0,2,0,3,0,2,2,0,0,-1,-1,-1,9,17,0,3,-1,-1,-1,-1,-1,-1,2020,5,17,6,LG,키움,0
LG,패,0,0,0,0,0,0,1,2,1,-1,-1,-1,4,8,0,2,-1,-1,-1,-1,-1,-1,2020,5,17,6,LG,키움,0
NC,승,1,0,3,0,3,3,1,0,0,-1,-1,-1,11,12,1,9,-1,-1,-1,-1,-1,-1,2020,5,17,6,SK,NC,0
SK,패,0,2,0,0,0,0,0,0,3,-1,-1,-1,5,12,0,4,-1,-1,-1,-1,-1,-1,2020,5,17,6,SK,NC,0
삼성,패,0,1,1,0,0,0,0,0,0,-1,-1,-1,2,7,1,1,-1,-1,-1,-1,-1,-1,2020,5,17,6,KT,삼성,0
KT,승,2,2,2,0,1,2,0,0,-1,-1,-1,-1,9,9,1,7,-1,-1,-1,-1,-1,-1,2020,5,17,6,KT,삼성,0
두산,승,1,0,0,1,2,1,0,1,0,-1,-1,-1,6,15,1,1,-1,-1,-1,-1,-1,-1,2020,5,17,6,KIA,두산,0
KIA,패,0,0,0,1,0,0,0,0,3,-1,-1,-1,4,8,1,3,-1,-1,-1,-1,-1,-1,2020,5,17,6,KIA,두산,0
롯데,패,0,0,0,0,1,0,0,2,1,0,0,-1,4,7,1,4,-1,-1,-1,-1,-1,-1,2020,5,17,6,한화,롯데,0
한화,승,0,0,3,1,0,0,0,0,0,0,1,-1,5,6,0,7,-1,-1,-1,-1,-1,-1,2020,5,17,6,한화,롯데,0
NC,승,3,1,0,0,0,0,1,0,0,-1,-1,-1,5,12,0,6,-1,-1,-1,-1,-1,-1,2020,5,19,1,두산,NC,0
두산,패,0,0,0,0,0,0,2,2,0,-1,-1,-1,4,10,2,9,-1,-1,-1,-1,-1,-1,2020,5,19,1,두산,NC,0
LG,승,5,2,0,3,0,0,0,0,0,-1,-1,-1,10,12,0,5,-1,-1,-1,-1,-1,-1,2020,5,19,1,삼성,LG,0
삼성,패,0,0,0,0,4,0,0,1,1,-1,-1,-1,6,11,0,2,-1,-1,-1,-1,-1,-1,2020,5,19,1,삼성,LG,0
한화,패,0,1,0,0,0,0,9,0,1,-1,-1,-1,11,11,1,6,-1,-1,-1,-1,-1,-1,2020,5,19,1,KT,한화,0
KT,승,2,2,3,4,2,0,0,0,-1,-1,-1,-1,13,18,0,6,-1,-1,-1,-1,-1,-1,2020,5,19,1,KT,한화,0
롯데,패,0,0,0,0,1,1,0,0,0,-1,-1,-1,2,6,0,4,-1,-1,-1,-1,-1,-1,2020,5,19,1,KIA,롯데,0
KIA,승,3,2,0,2,0,0,0,2,-1,-1,-1,-1,9,16,1,6,-1,-1,-1,-1,-1,-1,2020,5,19,1,KIA,롯데,0
SK,패,0,4,1,0,0,0,1,0,0,-1,-1,-1,6,6,2,5,-1,-1,-1,-1,-1,-1,2020,5,19,1,키움,SK,0
키움,승,6,0,0,0,3,0,1,1,-1,-1,-1,-1,11,14,2,7,-1,-1,-1,-1,-1,-1,2020,5,19,1,키움,SK,0
NC,패,0,0,0,1,0,0,0,0,0,0,0,-1,1,5,0,2,-1,-1,-1,-1,-1,-1,2020,5,20,2,두산,NC,0
두산,승,1,0,0,0,0,0,0,0,0,0,1,-1,2,3,1,4,-1,-1,-1,-1,-1,-1,2020,5,20,2,두산,NC,0
LG,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,6,1,4,-1,-1,-1,-1,-1,-1,2020,5,20,2,삼성,LG,0
삼성,승,0,1,0,1,0,1,0,0,-1,-1,-1,-1,3,5,0,1,-1,-1,-1,-1,-1,-1,2020,5,20,2,삼성,LG,0
한화,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,7,0,5,-1,-1,-1,-1,-1,-1,2020,5,20,2,KT,한화,0
KT,승,1,2,2,0,1,1,0,1,-1,-1,-1,-1,8,17,1,2,-1,-1,-1,-1,-1,-1,2020,5,20,2,KT,한화,0
롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,4,-1,-1,-1,-1,-1,-1,2020,5,20,2,KIA,롯데,0
KIA,승,2,1,2,0,0,1,0,0,-1,-1,-1,-1,6,9,0,4,-1,-1,-1,-1,-1,-1,2020,5,20,2,KIA,롯데,0
SK,승,0,1,1,0,0,2,1,0,0,-1,-1,-1,5,10,0,2,-1,-1,-1,-1,-1,-1,2020,5,20,2,키움,SK,0
키움,패,1,0,0,0,2,0,0,0,0,-1,-1,-1,3,7,1,4,-1,-1,-1,-1,-1,-1,2020,5,20,2,키움,SK,0
NC,승,1,0,0,0,0,0,1,1,9,-1,-1,-1,12,19,2,4,-1,-1,-1,-1,-1,-1,2020,5,21,3,두산,NC,0
두산,패,0,0,0,1,3,0,0,0,2,-1,-1,-1,6,11,0,4,-1,-1,-1,-1,-1,-1,2020,5,21,3,두산,NC,0
LG,승,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,6,1,2,-1,-1,-1,-1,-1,-1,2020,5,21,3,삼성,LG,0
삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,1,5,-1,-1,-1,-1,-1,-1,2020,5,21,3,삼성,LG,0
한화,승,0,0,7,0,0,2,0,0,0,-1,-1,-1,9,12,0,4,-1,-1,-1,-1,-1,-1,2020,5,21,3,KT,한화,0
KT,패,0,0,3,0,0,1,0,0,0,-1,-1,-1,4,10,0,6,-1,-1,-1,-1,-1,-1,2020,5,21,3,KT,한화,0
롯데,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,7,0,0,-1,-1,-1,-1,-1,-1,2020,5,21,3,KIA,롯데,0
KIA,승,0,4,1,0,0,0,1,0,-1,-1,-1,-1,6,9,0,5,-1,-1,-1,-1,-1,-1,2020,5,21,3,KIA,롯데,0
SK,패,2,2,1,0,0,1,0,2,0,0,-1,-1,8,12,2,4,-1,-1,-1,-1,-1,-1,2020,5,21,3,키움,SK,0
키움,승,0,0,0,2,4,1,0,0,1,1,-1,-1,9,13,2,4,-1,-1,-1,-1,-1,-1,2020,5,21,3,키움,SK,0
KT,패,4,0,0,0,0,0,1,0,0,-1,-1,-1,5,9,0,5,-1,-1,-1,-1,-1,-1,2020,5,22,4,LG,KT,0
LG,승,0,0,0,1,0,0,1,2,2,-1,-1,-1,6,10,1,3,-1,-1,-1,-1,-1,-1,2020,5,22,4,LG,KT,0
KIA,승,1,0,0,0,0,1,0,0,0,-1,-1,-1,2,8,2,5,-1,-1,-1,-1,-1,-1,2020,5,22,4,SK,KIA,0
SK,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,1,-1,-1,-1,-1,-1,-1,2020,5,22,4,SK,KIA,0
키움,패,0,0,3,1,1,0,2,0,0,-1,-1,-1,7,6,3,8,-1,-1,-1,-1,-1,-1,2020,5,22,4,롯데,키움,0
롯데,승,1,0,2,0,1,4,0,1,-1,-1,-1,-1,9,12,0,7,-1,-1,-1,-1,-1,-1,2020,5,22,4,롯데,키움,0
두산,승,0,0,3,3,2,0,0,1,3,-1,-1,-1,12,15,0,10,-1,-1,-1,-1,-1,-1,2020,5,22,4,삼성,두산,0
삼성,패,1,1,0,0,2,0,0,3,0,-1,-1,-1,7,12,1,4,-1,-1,-1,-1,-1,-1,2020,5,22,4,삼성,두산,0
한화,승,2,0,0,2,1,0,0,0,0,-1,-1,-1,5,8,0,1,-1,-1,-1,-1,-1,-1,2020,5,22,4,NC,한화,0
NC,패,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,6,1,3,-1,-1,-1,-1,-1,-1,2020,5,22,4,NC,한화,0
KT,승,1,0,0,2,1,0,2,0,0,-1,-1,-1,6,10,0,1,-1,-1,-1,-1,-1,-1,2020,5,23,5,LG,KT,0
LG,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,1,8,-1,-1,-1,-1,-1,-1,2020,5,23,5,LG,KT,0
KIA,승,0,0,1,3,0,0,2,0,2,-1,-1,-1,8,9,0,6,-1,-1,-1,-1,-1,-1,2020,5,23,5,SK,KIA,0
SK,패,1,0,0,0,1,0,1,0,0,-1,-1,-1,3,9,0,4,-1,-1,-1,-1,-1,-1,2020,5,23,5,SK,KIA,0
키움,승,1,1,2,0,0,3,0,5,0,-1,-1,-1,12,15,1,3,-1,-1,-1,-1,-1,-1,2020,5,23,5,롯데,키움,0
롯데,패,0,0,0,1,1,0,0,1,1,-1,-1,-1,4,8,1,4,-1,-1,-1,-1,-1,-1,2020,5,23,5,롯데,키움,0
두산,승,0,0,2,0,4,4,0,0,0,-1,-1,-1,10,13,1,6,-1,-1,-1,-1,-1,-1,2020,5,23,5,삼성,두산,0
삼성,패,1,0,0,0,0,3,2,0,0,-1,-1,-1,6,10,0,3,-1,-1,-1,-1,-1,-1,2020,5,23,5,삼성,두산,0
한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,1,-1,-1,-1,-1,-1,-1,2020,5,23,5,NC,한화,0
NC,승,1,0,0,0,0,1,0,1,-1,-1,-1,-1,3,10,0,4,-1,-1,-1,-1,-1,-1,2020,5,23,5,NC,한화,0
KT,패,0,4,0,0,0,0,3,0,0,-1,-1,-1,7,10,0,3,-1,-1,-1,-1,-1,-1,2020,5,24,6,LG,KT,0
LG,승,3,1,0,0,0,0,0,0,5,-1,-1,-1,9,10,3,7,-1,-1,-1,-1,-1,-1,2020,5,24,6,LG,KT,0
KIA,패,1,0,1,0,0,0,0,0,1,0,0,0,3,15,1,3,-1,-1,-1,-1,-1,-1,2020,5,24,6,SK,KIA,0
SK,승,2,0,1,0,0,0,0,0,0,0,0,1,4,8,2,4,-1,-1,-1,-1,-1,-1,2020,5,24,6,SK,KIA,0
키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,5,-1,-1,-1,-1,-1,-1,2020,5,24,6,롯데,키움,0
롯데,승,0,0,1,0,0,0,0,1,-1,-1,-1,-1,2,9,0,1,-1,-1,-1,-1,-1,-1,2020,5,24,6,롯데,키움,0
두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,11,0,1,-1,-1,-1,-1,-1,-1,2020,5,24,6,삼성,두산,0
삼성,승,0,0,2,0,4,0,0,7,-1,-1,-1,-1,13,15,0,8,-1,-1,-1,-1,-1,-1,2020,5,24,6,삼성,두산,0
한화,패,0,0,0,0,1,3,1,0,0,-1,-1,-1,5,7,1,5,-1,-1,-1,-1,-1,-1,2020,5,24,6,NC,한화,0
NC,승,0,0,0,3,0,3,3,1,-1,-1,-1,-1,10,13,0,6,-1,-1,-1,-1,-1,-1,2020,5,24,6,NC,한화,0
SK,패,0,0,0,0,2,1,0,0,1,-1,-1,-1,4,7,2,4,-1,-1,-1,-1,-1,-1,2020,5,26,1,두산,SK,0
두산,승,0,0,1,0,0,0,0,5,-1,-1,-1,-1,6,4,0,3,-1,-1,-1,-1,-1,-1,2020,5,26,1,두산,SK,0
삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,1,4,-1,-1,-1,-1,-1,-1,2020,5,26,1,롯데,삼성,0
롯데,승,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,6,1,3,-1,-1,-1,-1,-1,-1,2020,5,26,1,롯데,삼성,0
키움,패,0,1,0,0,0,0,0,1,0,-1,-1,-1,2,5,0,6,-1,-1,-1,-1,-1,-1,2020,5,26,1,NC,키움,0
NC,승,0,4,0,0,0,0,0,3,-1,-1,-1,-1,7,8,0,4,-1,-1,-1,-1,-1,-1,2020,5,26,1,NC,키움,0
KIA,승,0,0,0,1,0,0,2,0,1,-1,-1,-1,4,12,2,7,-1,-1,-1,-1,-1,-1,2020,5,26,1,KT,KIA,0
KT,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,4,1,2,-1,-1,-1,-1,-1,-1,2020,5,26,1,KT,KIA,0
